number,timestamp,blobGasUsed,excessBlobGas,blobGasPrice
22460059,2025-05-11T12:20:47.000Z,917504,0,1
22460060,2025-05-11T12:20:59.000Z,655360,131072,1
22460061,2025-05-11T12:21:11.000Z,0,0,1
22460062,2025-05-11T12:21:23.000Z,393216,0,1
22460063,2025-05-11T12:21:35.000Z,786432,0,1
22460064,2025-05-11T12:21:47.000Z,917504,0,1
22460065,2025-05-11T12:21:59.000Z,393216,131072,1
22460066,2025-05-11T12:22:11.000Z,0,0,1
22460067,2025-05-11T12:22:23.000Z,524288,0,1
22460068,2025-05-11T12:22:35.000Z,1179648,0,1
22460069,2025-05-11T12:22:47.000Z,131072,393216,1
22460070,2025-05-11T12:22:59.000Z,0,0,1
22460071,2025-05-11T12:23:11.000Z,0,0,1
22460072,2025-05-11T12:23:23.000Z,0,0,1
22460073,2025-05-11T12:23:35.000Z,524288,0,1
22460074,2025-05-11T12:23:47.000Z,0,0,1
22460075,2025-05-11T12:23:59.000Z,1179648,0,1
22460076,2025-05-11T12:24:11.000Z,917504,393216,1
22460077,2025-05-11T12:24:23.000Z,524288,524288,1
22460078,2025-05-11T12:24:35.000Z,0,262144,1
22460079,2025-05-11T12:24:47.000Z,786432,0,1
22460080,2025-05-11T12:24:59.000Z,524288,0,1
22460081,2025-05-11T12:25:11.000Z,393216,0,1
22460082,2025-05-11T12:25:23.000Z,131072,0,1
22460083,2025-05-11T12:25:35.000Z,393216,0,1
22460084,2025-05-11T12:25:47.000Z,393216,0,1
22460085,2025-05-11T12:25:59.000Z,393216,0,1
22460086,2025-05-11T12:26:11.000Z,0,0,1
22460087,2025-05-11T12:26:23.000Z,655360,0,1
22460088,2025-05-11T12:26:35.000Z,0,0,1
22460089,2025-05-11T12:26:47.000Z,393216,0,1
22460090,2025-05-11T12:26:59.000Z,786432,0,1
22460091,2025-05-11T12:27:11.000Z,131072,0,1
22460092,2025-05-11T12:27:23.000Z,0,0,1
22460093,2025-05-11T12:27:35.000Z,786432,0,1
22460094,2025-05-11T12:27:47.000Z,524288,0,1
22460095,2025-05-11T12:27:59.000Z,131072,0,1
22460096,2025-05-11T12:28:11.000Z,917504,0,1
22460097,2025-05-11T12:28:23.000Z,0,131072,1
22460098,2025-05-11T12:28:35.000Z,393216,0,1
22460099,2025-05-11T12:28:47.000Z,655360,0,1
22460100,2025-05-11T12:28:59.000Z,0,0,1
22460101,2025-05-11T12:29:11.000Z,655360,0,1
22460102,2025-05-11T12:29:23.000Z,0,0,1
22460103,2025-05-11T12:29:35.000Z,786432,0,1
22460104,2025-05-11T12:29:47.000Z,524288,0,1
22460105,2025-05-11T12:29:59.000Z,0,0,1
22460106,2025-05-11T12:30:11.000Z,786432,0,1
22460107,2025-05-11T12:30:23.000Z,0,0,1
22460108,2025-05-11T12:30:35.000Z,524288,0,1
22460109,2025-05-11T12:30:47.000Z,786432,0,1
22460110,2025-05-11T12:30:59.000Z,0,0,1
22460111,2025-05-11T12:31:11.000Z,786432,0,1
22460112,2025-05-11T12:31:23.000Z,524288,0,1
22460113,2025-05-11T12:31:35.000Z,393216,0,1
22460114,2025-05-11T12:31:47.000Z,0,0,1
22460115,2025-05-11T12:31:59.000Z,393216,0,1
22460116,2025-05-11T12:32:11.000Z,786432,0,1
22460117,2025-05-11T12:32:23.000Z,786432,0,1
22460118,2025-05-11T12:32:35.000Z,524288,0,1
22460119,2025-05-11T12:32:47.000Z,131072,0,1
22460120,2025-05-11T12:32:59.000Z,524288,0,1
22460121,2025-05-11T12:33:11.000Z,393216,0,1
22460122,2025-05-11T12:33:23.000Z,0,0,1
22460123,2025-05-11T12:33:35.000Z,524288,0,1
22460124,2025-05-11T12:33:47.000Z,393216,0,1
22460125,2025-05-11T12:33:59.000Z,393216,0,1
22460126,2025-05-11T12:34:11.000Z,393216,0,1
22460127,2025-05-11T12:34:23.000Z,0,0,1
22460128,2025-05-11T12:34:35.000Z,655360,0,1
22460129,2025-05-11T12:34:47.000Z,393216,0,1
22460130,2025-05-11T12:34:59.000Z,0,0,1
22460131,2025-05-11T12:35:11.000Z,0,0,1
22460132,2025-05-11T12:35:23.000Z,786432,0,1
22460133,2025-05-11T12:35:35.000Z,1048576,0,1
22460134,2025-05-11T12:35:47.000Z,524288,262144,1
22460135,2025-05-11T12:35:59.000Z,0,0,1
22460136,2025-05-11T12:36:11.000Z,786432,0,1
22460137,2025-05-11T12:36:23.000Z,393216,0,1
22460138,2025-05-11T12:36:35.000Z,0,0,1
22460139,2025-05-11T12:36:47.000Z,393216,0,1
22460140,2025-05-11T12:36:59.000Z,262144,0,1
22460141,2025-05-11T12:37:11.000Z,524288,0,1
22460142,2025-05-11T12:37:23.000Z,786432,0,1
22460143,2025-05-11T12:37:35.000Z,0,0,1
22460144,2025-05-11T12:37:47.000Z,524288,0,1
22460145,2025-05-11T12:37:59.000Z,393216,0,1
22460146,2025-05-11T12:38:11.000Z,393216,0,1
22460147,2025-05-11T12:38:23.000Z,917504,0,1
22460148,2025-05-11T12:38:35.000Z,0,131072,1
22460149,2025-05-11T12:38:47.000Z,0,0,1
22460150,2025-05-11T12:38:59.000Z,393216,0,1
22460151,2025-05-11T12:39:11.000Z,524288,0,1
22460152,2025-05-11T12:39:23.000Z,0,0,1
22460153,2025-05-11T12:39:35.000Z,0,0,1
22460154,2025-05-11T12:39:47.000Z,0,0,1
22460155,2025-05-11T12:39:59.000Z,1179648,0,1
22460156,2025-05-11T12:40:11.000Z,655360,393216,1
22460157,2025-05-11T12:40:23.000Z,786432,262144,1
22460158,2025-05-11T12:40:35.000Z,0,262144,1
22460159,2025-05-11T12:40:47.000Z,0,0,1
22460160,2025-05-11T12:40:59.000Z,655360,0,1
22460161,2025-05-11T12:41:11.000Z,1179648,0,1
22460162,2025-05-11T12:41:23.000Z,655360,393216,1
22460163,2025-05-11T12:41:35.000Z,393216,262144,1
22460164,2025-05-11T12:41:47.000Z,0,0,1
22460165,2025-05-11T12:41:59.000Z,1179648,0,1
22460166,2025-05-11T12:42:11.000Z,393216,393216,1
22460167,2025-05-11T12:42:23.000Z,917504,0,1
22460168,2025-05-11T12:42:35.000Z,131072,131072,1
22460169,2025-05-11T12:42:47.000Z,131072,0,1
22460170,2025-05-11T12:42:59.000Z,524288,0,1
22460171,2025-05-11T12:43:11.000Z,393216,0,1
22460172,2025-05-11T12:43:23.000Z,0,0,1
22460173,2025-05-11T12:43:35.000Z,393216,0,1
22460174,2025-05-11T12:43:47.000Z,131072,0,1
22460175,2025-05-11T12:43:59.000Z,393216,0,1
22460176,2025-05-11T12:44:11.000Z,131072,0,1
22460177,2025-05-11T12:44:23.000Z,1179648,0,1
22460178,2025-05-11T12:44:35.000Z,655360,393216,1
22460179,2025-05-11T12:44:47.000Z,524288,262144,1
22460180,2025-05-11T12:44:59.000Z,131072,0,1
22460181,2025-05-11T12:45:11.000Z,393216,0,1
22460182,2025-05-11T12:45:23.000Z,655360,0,1
22460183,2025-05-11T12:45:35.000Z,0,0,1
22460184,2025-05-11T12:45:47.000Z,524288,0,1
22460185,2025-05-11T12:45:59.000Z,524288,0,1
22460186,2025-05-11T12:46:11.000Z,0,0,1
22460187,2025-05-11T12:46:35.000Z,786432,0,1
22460188,2025-05-11T12:46:47.000Z,0,0,1
22460189,2025-05-11T12:46:59.000Z,0,0,1
22460190,2025-05-11T12:47:11.000Z,1179648,0,1
22460191,2025-05-11T12:47:23.000Z,524288,393216,1
22460192,2025-05-11T12:47:35.000Z,0,131072,1
22460193,2025-05-11T12:47:47.000Z,0,0,1
22460194,2025-05-11T12:48:11.000Z,917504,0,1
22460195,2025-05-11T12:48:23.000Z,786432,131072,1
22460196,2025-05-11T12:48:35.000Z,393216,131072,1
22460197,2025-05-11T12:48:47.000Z,1179648,0,1
22460198,2025-05-11T12:48:59.000Z,0,393216,1
22460199,2025-05-11T12:49:11.000Z,524288,0,1
22460200,2025-05-11T12:49:23.000Z,393216,0,1
22460201,2025-05-11T12:49:35.000Z,655360,0,1
22460202,2025-05-11T12:49:47.000Z,786432,0,1
22460203,2025-05-11T12:49:59.000Z,0,0,1
22460204,2025-05-11T12:50:11.000Z,524288,0,1
22460205,2025-05-11T12:50:23.000Z,786432,0,1
22460206,2025-05-11T12:50:35.000Z,393216,0,1
22460207,2025-05-11T12:50:47.000Z,0,0,1
22460208,2025-05-11T12:50:59.000Z,393216,0,1
22460209,2025-05-11T12:51:11.000Z,131072,0,1
22460210,2025-05-11T12:51:23.000Z,393216,0,1
22460211,2025-05-11T12:51:35.000Z,393216,0,1
22460212,2025-05-11T12:51:47.000Z,393216,0,1
22460213,2025-05-11T12:51:59.000Z,131072,0,1
22460214,2025-05-11T12:52:11.000Z,393216,0,1
22460215,2025-05-11T12:52:23.000Z,0,0,1
22460216,2025-05-11T12:52:35.000Z,786432,0,1
22460217,2025-05-11T12:52:47.000Z,655360,0,1
22460218,2025-05-11T12:52:59.000Z,1179648,0,1
22460219,2025-05-11T12:53:11.000Z,0,393216,1
22460220,2025-05-11T12:53:23.000Z,0,0,1
22460221,2025-05-11T12:53:35.000Z,1048576,0,1
22460222,2025-05-11T12:53:47.000Z,786432,262144,1
22460223,2025-05-11T12:53:59.000Z,0,262144,1
22460224,2025-05-11T12:54:11.000Z,393216,0,1
22460225,2025-05-11T12:54:23.000Z,524288,0,1
22460226,2025-05-11T12:54:35.000Z,393216,0,1
22460227,2025-05-11T12:54:47.000Z,393216,0,1
22460228,2025-05-11T12:54:59.000Z,393216,0,1
22460229,2025-05-11T12:55:11.000Z,0,0,1
22460230,2025-05-11T12:55:23.000Z,393216,0,1
22460231,2025-05-11T12:55:35.000Z,393216,0,1
22460232,2025-05-11T12:55:47.000Z,524288,0,1
22460233,2025-05-11T12:55:59.000Z,393216,0,1
22460234,2025-05-11T12:56:11.000Z,0,0,1
22460235,2025-05-11T12:56:23.000Z,393216,0,1
22460236,2025-05-11T12:56:35.000Z,393216,0,1
22460237,2025-05-11T12:56:47.000Z,393216,0,1
22460238,2025-05-11T12:56:59.000Z,524288,0,1
22460239,2025-05-11T12:57:11.000Z,786432,0,1
22460240,2025-05-11T12:57:23.000Z,786432,0,1
22460241,2025-05-11T12:57:35.000Z,786432,0,1
22460242,2025-05-11T12:57:47.000Z,786432,0,1
22460243,2025-05-11T12:57:59.000Z,655360,0,1
22460244,2025-05-11T12:58:11.000Z,917504,0,1
22460245,2025-05-11T12:58:23.000Z,0,131072,1
22460246,2025-05-11T12:58:35.000Z,1179648,0,1
22460247,2025-05-11T12:58:47.000Z,786432,393216,1
22460248,2025-05-11T12:58:59.000Z,1179648,393216,1
22460249,2025-05-11T12:59:11.000Z,0,786432,1
22460250,2025-05-11T12:59:23.000Z,0,0,1
22460251,2025-05-11T12:59:35.000Z,524288,0,1
22460252,2025-05-11T12:59:47.000Z,786432,0,1
22460253,2025-05-11T12:59:59.000Z,0,0,1
22460254,2025-05-11T13:00:11.000Z,393216,0,1
22460255,2025-05-11T13:00:23.000Z,0,0,1
22460256,2025-05-11T13:00:35.000Z,524288,0,1
22460257,2025-05-11T13:00:47.000Z,917504,0,1
22460258,2025-05-11T13:00:59.000Z,0,131072,1
22460259,2025-05-11T13:01:11.000Z,524288,0,1
22460260,2025-05-11T13:01:23.000Z,786432,0,1
22460261,2025-05-11T13:01:35.000Z,524288,0,1
22460262,2025-05-11T13:01:47.000Z,393216,0,1
22460263,2025-05-11T13:01:59.000Z,131072,0,1
22460264,2025-05-11T13:02:11.000Z,786432,0,1
22460265,2025-05-11T13:02:23.000Z,131072,0,1
22460266,2025-05-11T13:02:35.000Z,393216,0,1
22460267,2025-05-11T13:02:47.000Z,524288,0,1
22460268,2025-05-11T13:02:59.000Z,131072,0,1
22460269,2025-05-11T13:03:11.000Z,786432,0,1
22460270,2025-05-11T13:03:23.000Z,655360,0,1
22460271,2025-05-11T13:03:35.000Z,917504,0,1
22460272,2025-05-11T13:03:47.000Z,131072,131072,1
22460273,2025-05-11T13:03:59.000Z,393216,0,1
22460274,2025-05-11T13:04:11.000Z,0,0,1
22460275,2025-05-11T13:04:23.000Z,786432,0,1
22460276,2025-05-11T13:04:35.000Z,0,0,1
22460277,2025-05-11T13:04:47.000Z,786432,0,1
22460278,2025-05-11T13:04:59.000Z,786432,0,1
22460279,2025-05-11T13:05:11.000Z,131072,0,1
22460280,2025-05-11T13:05:23.000Z,0,0,1
22460281,2025-05-11T13:05:35.000Z,786432,0,1
22460282,2025-05-11T13:05:47.000Z,786432,0,1
22460283,2025-05-11T13:05:59.000Z,655360,0,1
22460284,2025-05-11T13:06:11.000Z,0,0,1
22460285,2025-05-11T13:06:23.000Z,786432,0,1
22460286,2025-05-11T13:06:35.000Z,786432,0,1
22460287,2025-05-11T13:06:47.000Z,0,0,1
22460288,2025-05-11T13:06:59.000Z,393216,0,1
22460289,2025-05-11T13:07:11.000Z,524288,0,1
22460290,2025-05-11T13:07:23.000Z,786432,0,1
22460291,2025-05-11T13:07:35.000Z,655360,0,1
22460292,2025-05-11T13:07:47.000Z,393216,0,1
22460293,2025-05-11T13:07:59.000Z,262144,0,1
22460294,2025-05-11T13:08:11.000Z,0,0,1
22460295,2025-05-11T13:08:23.000Z,0,0,1
22460296,2025-05-11T13:08:35.000Z,1179648,0,1
22460297,2025-05-11T13:08:47.000Z,262144,393216,1
22460298,2025-05-11T13:08:59.000Z,393216,0,1
22460299,2025-05-11T13:09:11.000Z,524288,0,1
22460300,2025-05-11T13:09:23.000Z,786432,0,1
22460301,2025-05-11T13:09:35.000Z,0,0,1
22460302,2025-05-11T13:09:47.000Z,0,0,1
22460303,2025-05-11T13:09:59.000Z,655360,0,1
22460304,2025-05-11T13:10:11.000Z,393216,0,1
22460305,2025-05-11T13:10:23.000Z,786432,0,1
22460306,2025-05-11T13:10:35.000Z,0,0,1
22460307,2025-05-11T13:10:47.000Z,917504,0,1
22460308,2025-05-11T13:10:59.000Z,786432,131072,1
22460309,2025-05-11T13:11:11.000Z,524288,131072,1
22460310,2025-05-11T13:11:23.000Z,393216,0,1
22460311,2025-05-11T13:11:35.000Z,524288,0,1
22460312,2025-05-11T13:11:47.000Z,393216,0,1
22460313,2025-05-11T13:11:59.000Z,0,0,1
22460314,2025-05-11T13:12:11.000Z,524288,0,1
22460315,2025-05-11T13:12:23.000Z,0,0,1
22460316,2025-05-11T13:12:35.000Z,1179648,0,1
22460317,2025-05-11T13:12:47.000Z,786432,393216,1
22460318,2025-05-11T13:12:59.000Z,0,393216,1
22460319,2025-05-11T13:13:11.000Z,786432,0,1
22460320,2025-05-11T13:13:23.000Z,393216,0,1
22460321,2025-05-11T13:13:35.000Z,131072,0,1
22460322,2025-05-11T13:13:47.000Z,393216,0,1
22460323,2025-05-11T13:13:59.000Z,131072,0,1
22460324,2025-05-11T13:14:11.000Z,0,0,1
22460325,2025-05-11T13:14:23.000Z,786432,0,1
22460326,2025-05-11T13:14:35.000Z,786432,0,1
22460327,2025-05-11T13:14:47.000Z,524288,0,1
22460328,2025-05-11T13:14:59.000Z,1179648,0,1
22460329,2025-05-11T13:15:11.000Z,393216,393216,1
22460330,2025-05-11T13:15:23.000Z,393216,0,1
22460331,2025-05-11T13:15:35.000Z,524288,0,1
22460332,2025-05-11T13:15:47.000Z,0,0,1
22460333,2025-05-11T13:15:59.000Z,0,0,1
22460334,2025-05-11T13:16:11.000Z,786432,0,1
22460335,2025-05-11T13:16:23.000Z,393216,0,1
22460336,2025-05-11T13:16:35.000Z,655360,0,1
22460337,2025-05-11T13:16:47.000Z,655360,0,1
22460338,2025-05-11T13:16:59.000Z,786432,0,1
22460339,2025-05-11T13:17:11.000Z,0,0,1
22460340,2025-05-11T13:17:23.000Z,393216,0,1
22460341,2025-05-11T13:17:35.000Z,131072,0,1
22460342,2025-05-11T13:17:47.000Z,0,0,1
22460343,2025-05-11T13:18:11.000Z,1179648,0,1
22460344,2025-05-11T13:18:23.000Z,524288,393216,1
22460345,2025-05-11T13:18:35.000Z,0,131072,1
22460346,2025-05-11T13:18:47.000Z,1179648,0,1
22460347,2025-05-11T13:18:59.000Z,393216,393216,1
22460348,2025-05-11T13:19:11.000Z,786432,0,1
22460349,2025-05-11T13:19:23.000Z,524288,0,1
22460350,2025-05-11T13:19:35.000Z,786432,0,1
22460351,2025-05-11T13:19:47.000Z,786432,0,1
22460352,2025-05-11T13:19:59.000Z,0,0,1
22460353,2025-05-11T13:20:11.000Z,0,0,1
22460354,2025-05-11T13:20:23.000Z,786432,0,1
22460355,2025-05-11T13:20:35.000Z,1179648,0,1
22460356,2025-05-11T13:20:47.000Z,786432,393216,1
22460357,2025-05-11T13:20:59.000Z,655360,393216,1
22460358,2025-05-11T13:21:23.000Z,786432,262144,1
22460359,2025-05-11T13:21:35.000Z,786432,262144,1
22460360,2025-05-11T13:21:47.000Z,524288,262144,1
22460361,2025-05-11T13:21:59.000Z,786432,0,1
22460362,2025-05-11T13:22:11.000Z,786432,0,1
22460363,2025-05-11T13:22:23.000Z,524288,0,1
22460364,2025-05-11T13:22:35.000Z,0,0,1
22460365,2025-05-11T13:22:47.000Z,655360,0,1
22460366,2025-05-11T13:22:59.000Z,0,0,1
22460367,2025-05-11T13:23:11.000Z,0,0,1
22460368,2025-05-11T13:23:23.000Z,1179648,0,1
22460369,2025-05-11T13:23:35.000Z,917504,393216,1
22460370,2025-05-11T13:23:47.000Z,786432,524288,1
22460371,2025-05-11T13:23:59.000Z,786432,524288,1
22460372,2025-05-11T13:24:11.000Z,524288,524288,1
22460373,2025-05-11T13:24:23.000Z,524288,262144,1
22460374,2025-05-11T13:24:35.000Z,524288,0,1
22460375,2025-05-11T13:24:47.000Z,0,0,1
22460376,2025-05-11T13:24:59.000Z,393216,0,1
22460377,2025-05-11T13:25:11.000Z,524288,0,1
22460378,2025-05-11T13:25:23.000Z,786432,0,1
22460379,2025-05-11T13:25:35.000Z,0,0,1
22460380,2025-05-11T13:25:47.000Z,393216,0,1
22460381,2025-05-11T13:25:59.000Z,655360,0,1
22460382,2025-05-11T13:26:11.000Z,393216,0,1
22460383,2025-05-11T13:26:23.000Z,917504,0,1
22460384,2025-05-11T13:26:35.000Z,131072,131072,1
22460385,2025-05-11T13:26:47.000Z,393216,0,1
22460386,2025-05-11T13:26:59.000Z,393216,0,1
22460387,2025-05-11T13:27:11.000Z,0,0,1
22460388,2025-05-11T13:27:23.000Z,0,0,1
22460389,2025-05-11T13:27:35.000Z,1179648,0,1
22460390,2025-05-11T13:27:47.000Z,0,393216,1
22460391,2025-05-11T13:27:59.000Z,1179648,0,1
22460392,2025-05-11T13:28:11.000Z,917504,393216,1
22460393,2025-05-11T13:28:23.000Z,1048576,524288,1
22460394,2025-05-11T13:28:35.000Z,524288,786432,1
22460395,2025-05-11T13:28:47.000Z,0,524288,1
22460396,2025-05-11T13:28:59.000Z,786432,0,1
22460397,2025-05-11T13:29:11.000Z,0,0,1
22460398,2025-05-11T13:29:23.000Z,786432,0,1
22460399,2025-05-11T13:29:35.000Z,131072,0,1
22460400,2025-05-11T13:29:47.000Z,1179648,0,1
22460401,2025-05-11T13:29:59.000Z,786432,393216,1
22460402,2025-05-11T13:30:11.000Z,0,393216,1
22460403,2025-05-11T13:30:23.000Z,0,0,1
22460404,2025-05-11T13:30:35.000Z,0,0,1
22460405,2025-05-11T13:30:59.000Z,786432,0,1
22460406,2025-05-11T13:31:11.000Z,1179648,0,1
22460407,2025-05-11T13:31:23.000Z,524288,393216,1
22460408,2025-05-11T13:31:35.000Z,1179648,131072,1
22460409,2025-05-11T13:31:47.000Z,0,524288,1
22460410,2025-05-11T13:31:59.000Z,0,0,1
22460411,2025-05-11T13:32:11.000Z,0,0,1
22460412,2025-05-11T13:32:23.000Z,1179648,0,1
22460413,2025-05-11T13:32:35.000Z,786432,393216,1
22460414,2025-05-11T13:32:47.000Z,786432,393216,1
22460415,2025-05-11T13:32:59.000Z,786432,393216,1
22460416,2025-05-11T13:33:11.000Z,1179648,393216,1
22460417,2025-05-11T13:33:23.000Z,1048576,786432,1
22460418,2025-05-11T13:33:35.000Z,0,1048576,1
22460419,2025-05-11T13:33:47.000Z,1179648,262144,1
22460420,2025-05-11T13:33:59.000Z,786432,655360,1
22460421,2025-05-11T13:34:11.000Z,0,655360,1
22460422,2025-05-11T13:34:23.000Z,1179648,0,1
22460423,2025-05-11T13:34:35.000Z,1048576,393216,1
22460424,2025-05-11T13:34:47.000Z,786432,655360,1
22460425,2025-05-11T13:34:59.000Z,655360,655360,1
22460426,2025-05-11T13:35:11.000Z,1179648,524288,1
22460427,2025-05-11T13:35:23.000Z,1179648,917504,1
22460428,2025-05-11T13:35:35.000Z,786432,1310720,1
22460429,2025-05-11T13:35:47.000Z,786432,1310720,1
22460430,2025-05-11T13:35:59.000Z,0,1310720,1
22460431,2025-05-11T13:36:11.000Z,786432,524288,1
22460432,2025-05-11T13:36:23.000Z,786432,524288,1
22460433,2025-05-11T13:36:35.000Z,1179648,524288,1
22460434,2025-05-11T13:36:47.000Z,655360,917504,1
22460435,2025-05-11T13:36:59.000Z,393216,786432,1
22460436,2025-05-11T13:37:11.000Z,1179648,393216,1
22460437,2025-05-11T13:37:23.000Z,393216,786432,1
22460438,2025-05-11T13:37:35.000Z,0,393216,1
22460439,2025-05-11T13:37:47.000Z,524288,0,1
22460440,2025-05-11T13:37:59.000Z,0,0,1
22460441,2025-05-11T13:38:11.000Z,524288,0,1
22460442,2025-05-11T13:38:23.000Z,786432,0,1
22460443,2025-05-11T13:38:35.000Z,0,0,1
22460444,2025-05-11T13:38:47.000Z,1179648,0,1
22460445,2025-05-11T13:38:59.000Z,655360,393216,1
22460446,2025-05-11T13:39:11.000Z,0,262144,1
22460447,2025-05-11T13:39:23.000Z,786432,0,1
22460448,2025-05-11T13:39:35.000Z,786432,0,1
22460449,2025-05-11T13:39:47.000Z,524288,0,1
22460450,2025-05-11T13:39:59.000Z,1179648,0,1
22460451,2025-05-11T13:40:11.000Z,0,393216,1
22460452,2025-05-11T13:40:23.000Z,786432,0,1
22460453,2025-05-11T13:40:35.000Z,1179648,0,1
22460454,2025-05-11T13:40:47.000Z,524288,393216,1
22460455,2025-05-11T13:40:59.000Z,917504,131072,1
22460456,2025-05-11T13:41:11.000Z,393216,262144,1
22460457,2025-05-11T13:41:23.000Z,786432,0,1
22460458,2025-05-11T13:41:35.000Z,1179648,0,1
22460459,2025-05-11T13:41:47.000Z,0,393216,1
22460460,2025-05-11T13:41:59.000Z,1179648,0,1
22460461,2025-05-11T13:42:11.000Z,0,393216,1
22460462,2025-05-11T13:42:23.000Z,917504,0,1
22460463,2025-05-11T13:42:35.000Z,393216,131072,1
22460464,2025-05-11T13:42:47.000Z,0,0,1
22460465,2025-05-11T13:42:59.000Z,917504,0,1
22460466,2025-05-11T13:43:11.000Z,786432,131072,1
22460467,2025-05-11T13:43:23.000Z,1179648,131072,1
22460468,2025-05-11T13:43:35.000Z,1048576,524288,1
22460469,2025-05-11T13:43:47.000Z,0,786432,1
22460470,2025-05-11T13:43:59.000Z,524288,0,1
22460471,2025-05-11T13:44:11.000Z,0,0,1
22460472,2025-05-11T13:44:23.000Z,1179648,0,1
22460473,2025-05-11T13:44:35.000Z,0,393216,1
22460474,2025-05-11T13:44:47.000Z,786432,0,1
22460475,2025-05-11T13:44:59.000Z,524288,0,1
22460476,2025-05-11T13:45:11.000Z,0,0,1
22460477,2025-05-11T13:45:23.000Z,0,0,1
22460478,2025-05-11T13:45:35.000Z,0,0,1
22460479,2025-05-11T13:45:47.000Z,524288,0,1
22460480,2025-05-11T13:45:59.000Z,1179648,0,1
22460481,2025-05-11T13:46:11.000Z,786432,393216,1
22460482,2025-05-11T13:46:23.000Z,0,393216,1
22460483,2025-05-11T13:46:35.000Z,1048576,0,1
22460484,2025-05-11T13:46:47.000Z,0,262144,1
22460485,2025-05-11T13:46:59.000Z,0,0,1
22460486,2025-05-11T13:47:11.000Z,0,0,1
22460487,2025-05-11T13:47:23.000Z,524288,0,1
22460488,2025-05-11T13:47:35.000Z,0,0,1
22460489,2025-05-11T13:47:47.000Z,524288,0,1
22460490,2025-05-11T13:47:59.000Z,0,0,1
22460491,2025-05-11T13:48:11.000Z,786432,0,1
22460492,2025-05-11T13:48:23.000Z,0,0,1
22460493,2025-05-11T13:48:35.000Z,1179648,0,1
22460494,2025-05-11T13:48:47.000Z,524288,393216,1
22460495,2025-05-11T13:48:59.000Z,1179648,131072,1
22460496,2025-05-11T13:49:11.000Z,0,524288,1
22460497,2025-05-11T13:49:23.000Z,1179648,0,1
22460498,2025-05-11T13:49:35.000Z,1179648,393216,1
22460499,2025-05-11T13:49:47.000Z,786432,786432,1
22460500,2025-05-11T13:49:59.000Z,1179648,786432,1
22460501,2025-05-11T13:50:11.000Z,1048576,1179648,1
22460502,2025-05-11T13:50:23.000Z,524288,1441792,1
22460503,2025-05-11T13:50:35.000Z,786432,1179648,1
22460504,2025-05-11T13:50:47.000Z,786432,1179648,1
22460505,2025-05-11T13:50:59.000Z,786432,1179648,1
22460506,2025-05-11T13:51:11.000Z,0,1179648,1
22460507,2025-05-11T13:51:23.000Z,1179648,393216,1
22460508,2025-05-11T13:51:35.000Z,1179648,786432,1
22460509,2025-05-11T13:51:47.000Z,917504,1179648,1
22460510,2025-05-11T13:51:59.000Z,655360,1310720,1
22460511,2025-05-11T13:52:11.000Z,0,1179648,1
22460512,2025-05-11T13:52:23.000Z,786432,393216,1
22460513,2025-05-11T13:52:35.000Z,524288,393216,1
22460514,2025-05-11T13:52:47.000Z,524288,131072,1
22460515,2025-05-11T13:53:11.000Z,1179648,0,1
22460516,2025-05-11T13:53:23.000Z,393216,393216,1
22460517,2025-05-11T13:53:35.000Z,0,0,1
22460518,2025-05-11T13:53:47.000Z,0,0,1
22460519,2025-05-11T13:53:59.000Z,655360,0,1
22460520,2025-05-11T13:54:11.000Z,0,0,1
22460521,2025-05-11T13:54:23.000Z,0,0,1
22460522,2025-05-11T13:54:35.000Z,0,0,1
22460523,2025-05-11T13:54:47.000Z,0,0,1
22460524,2025-05-11T13:54:59.000Z,1179648,0,1
22460525,2025-05-11T13:55:11.000Z,1179648,393216,1
22460526,2025-05-11T13:55:23.000Z,1048576,786432,1
22460527,2025-05-11T13:55:35.000Z,524288,1048576,1
22460528,2025-05-11T13:55:47.000Z,1179648,786432,1
22460529,2025-05-11T13:55:59.000Z,1048576,1179648,1
22460530,2025-05-11T13:56:11.000Z,0,1441792,1
22460531,2025-05-11T13:56:23.000Z,786432,655360,1
22460532,2025-05-11T13:56:35.000Z,786432,655360,1
22460533,2025-05-11T13:56:47.000Z,786432,655360,1
22460534,2025-05-11T13:56:59.000Z,0,655360,1
22460535,2025-05-11T13:57:11.000Z,0,0,1
22460536,2025-05-11T13:57:23.000Z,1179648,0,1
22460537,2025-05-11T13:57:35.000Z,0,393216,1
22460538,2025-05-11T13:57:47.000Z,917504,0,1
22460539,2025-05-11T13:57:59.000Z,1179648,131072,1
